CurrencyRateID;CurrencyRateDate;FromCurrencyCode;ToCurrencyCode;RateVal
5242;2012-08-16 00:00:00.000;USD;ARS;0,9996
5243;2012-08-16 00:00:00.000;USD;AUD;1,8245
5244;2012-08-16 00:00:00.000;USD;BRL;1,962
5245;2012-08-16 00:00:00.000;USD;CAD;1,4941
5246;2012-08-16 00:00:00.000;USD;CNY;8,2789
5247;2012-08-16 00:00:00.000;USD;EUR;1,0787
5248;2012-08-16 00:00:00.000;USD;GBP;0,6835
5249;2012-08-16 00:00:00.000;USD;JPY;115,894
5250;2012-08-16 00:00:00.000;USD;MXN;9,6739
5251;2012-08-16 00:00:00.000;USD;SAR;3,7481
5252;2012-08-16 00:00:00.000;USD;VEB;700,9199
5253;2012-08-17 00:00:00.000;USD;ARS;1,0004
5254;2012-08-17 00:00:00.000;USD;AUD;1,8167
5255;2012-08-17 00:00:00.000;USD;BRL;1,98
5256;2012-08-17 00:00:00.000;USD;CAD;1,5041
5257;2012-08-17 00:00:00.000;USD;CNY;8,2794
5258;2012-08-17 00:00:00.000;USD;EUR;1,0684
5259;2012-08-17 00:00:00.000;USD;GBP;0,684
5260;2012-08-17 00:00:00.000;USD;JPY;116,513
5261;2012-08-17 00:00:00.000;USD;MXN;9,673
5262;2012-08-17 00:00:00.000;USD;SAR;3,7517
5263;2012-08-17 00:00:00.000;USD;VEB;700,7699
5264;2012-08-18 00:00:00.000;USD;ARS;0,9998
5265;2012-08-18 00:00:00.000;USD;AUD;1,8061
5266;2012-08-18 00:00:00.000;USD;BRL;1,986
5267;2012-08-18 00:00:00.000;USD;CAD;1,4865
5268;2012-08-18 00:00:00.000;USD;CNY;8,2771
5269;2012-08-18 00:00:00.000;USD;EUR;1,0634
5270;2012-08-18 00:00:00.000;USD;GBP;0,6764
5271;2012-08-18 00:00:00.000;USD;JPY;115,556
5272;2012-08-18 00:00:00.000;USD;MXN;9,7859
5273;2012-08-18 00:00:00.000;USD;SAR;3,7465
5274;2012-08-18 00:00:00.000;USD;VEB;701,25
5275;2012-08-19 00:00:00.000;USD;ARS;1,0004
5276;2012-08-19 00:00:00.000;USD;AUD;1,8093
5277;2012-08-19 00:00:00.000;USD;BRL;1,995
5278;2012-08-19 00:00:00.000;USD;CAD;1,4995
5279;2012-08-19 00:00:00.000;USD;CNY;8,2787
5280;2012-08-19 00:00:00.000;USD;EUR;1,069
5281;2012-08-19 00:00:00.000;USD;GBP;0,6805
5282;2012-08-19 00:00:00.000;USD;JPY;115,797
5283;2012-08-19 00:00:00.000;USD;MXN;9,791
5284;2012-08-19 00:00:00.000;USD;SAR;3,7509
5285;2012-08-19 00:00:00.000;USD;VEB;701,5599
5286;2012-08-20 00:00:00.000;USD;ARS;0,9987
5287;2012-08-20 00:00:00.000;USD;AUD;1,8083
5288;2012-08-20 00:00:00.000;USD;BRL;1,987
5289;2012-08-20 00:00:00.000;USD;CAD;1,4917
5290;2012-08-20 00:00:00.000;USD;CNY;8,2774
5291;2012-08-20 00:00:00.000;USD;EUR;1,0685
5292;2012-08-20 00:00:00.000;USD;GBP;0,6803
5293;2012-08-20 00:00:00.000;USD;JPY;115,677
5294;2012-08-20 00:00:00.000;USD;MXN;9,782
5295;2012-08-20 00:00:00.000;USD;SAR;3,741
5296;2012-08-20 00:00:00.000;USD;VEB;701,4099
5297;2012-08-21 00:00:00.000;USD;ARS;0,9998
5298;2012-08-21 00:00:00.000;USD;AUD;1,8169
5299;2012-08-21 00:00:00.000;USD;BRL;1,999
5300;2012-08-21 00:00:00.000;USD;CAD;1,5008
5301;2012-08-21 00:00:00.000;USD;CNY;8,2789
5302;2012-08-21 00:00:00.000;USD;EUR;1,0686
5303;2012-08-21 00:00:00.000;USD;GBP;0,6814
5304;2012-08-21 00:00:00.000;USD;JPY;115,765
5305;2012-08-21 00:00:00.000;USD;MXN;9,791
5306;2012-08-21 00:00:00.000;USD;SAR;3,7566
5307;2012-08-21 00:00:00.000;USD;VEB;701,57
5308;2012-08-22 00:00:00.000;USD;ARS;0,9991
5309;2012-08-22 00:00:00.000;USD;AUD;1,818
5310;2012-08-22 00:00:00.000;USD;BRL;1,994
5311;2012-08-22 00:00:00.000;USD;CAD;1,5032
5312;2012-08-22 00:00:00.000;USD;CNY;8,2771
5313;2012-08-22 00:00:00.000;USD;EUR;1,0654
5314;2012-08-22 00:00:00.000;USD;GBP;0,6773
5315;2012-08-22 00:00:00.000;USD;JPY;114,694
5316;2012-08-22 00:00:00.000;USD;MXN;9,753
5317;2012-08-22 00:00:00.000;USD;SAR;3,7473
5318;2012-08-22 00:00:00.000;USD;VEB;701,19
5319;2012-08-23 00:00:00.000;USD;ARS;1,0004
5320;2012-08-23 00:00:00.000;USD;AUD;1,8254
5321;2012-08-23 00:00:00.000;USD;BRL;2,007
5322;2012-08-23 00:00:00.000;USD;CAD;1,5187
5323;2012-08-23 00:00:00.000;USD;CNY;8,2782
5324;2012-08-23 00:00:00.000;USD;EUR;1,0763
5325;2012-08-23 00:00:00.000;USD;GBP;0,6857
5326;2012-08-23 00:00:00.000;USD;JPY;114,925
5327;2012-08-23 00:00:00.000;USD;MXN;9,7059
5328;2012-08-23 00:00:00.000;USD;SAR;3,7574
5329;2012-08-23 00:00:00.000;USD;VEB;701,70
5330;2012-08-24 00:00:00.000;USD;ARS;0,9992
5331;2012-08-24 00:00:00.000;USD;AUD;1,8329
5332;2012-08-24 00:00:00.000;USD;BRL;1,996
5333;2012-08-24 00:00:00.000;USD;CAD;1,5076
5334;2012-08-24 00:00:00.000;USD;CNY;8,2771
5335;2012-08-24 00:00:00.000;USD;EUR;1,0757
5336;2012-08-24 00:00:00.000;USD;GBP;0,6868
5337;2012-08-24 00:00:00.000;USD;JPY;116,3559
5338;2012-08-24 00:00:00.000;USD;MXN;9,688
5339;2012-08-24 00:00:00.000;USD;SAR;3,7441
5340;2012-08-24 00:00:00.000;USD;VEB;701,94
5341;2012-08-25 00:00:00.000;USD;ARS;1,0007
5342;2012-08-25 00:00:00.000;USD;AUD;1,871
5343;2012-08-25 00:00:00.000;USD;BRL;1,994
5344;2012-08-25 00:00:00.000;USD;CAD;1,5213
5345;2012-08-25 00:00:00.000;USD;CNY;8,2776
5346;2012-08-25 00:00:00.000;USD;EUR;1,0895
5347;2012-08-25 00:00:00.000;USD;GBP;0,6924
5348;2012-08-25 00:00:00.000;USD;JPY;116,811
5349;2012-08-25 00:00:00.000;USD;MXN;9,691
5350;2012-08-25 00:00:00.000;USD;SAR;3,7545
5351;2012-08-25 00:00:00.000;USD;VEB;702,2599
5352;2012-08-26 00:00:00.000;USD;ARS;0,9992
5353;2012-08-26 00:00:00.000;USD;AUD;1,8643
5354;2012-08-26 00:00:00.000;USD;BRL;1,974
5355;2012-08-26 00:00:00.000;USD;CAD;1,5101
5356;2012-08-26 00:00:00.000;USD;CNY;8,2764
5357;2012-08-26 00:00:00.000;USD;EUR;1,0798
5358;2012-08-26 00:00:00.000;USD;GBP;0,6921
5359;2012-08-26 00:00:00.000;USD;JPY;117,554
5360;2012-08-26 00:00:00.000;USD;MXN;9,74
5361;2012-08-26 00:00:00.000;USD;SAR;3,7473
5362;2012-08-26 00:00:00.000;USD;VEB;702,4299
5363;2012-08-27 00:00:00.000;USD;ARS;1,0004
5364;2012-08-27 00:00:00.000;USD;AUD;1,8701
5365;2012-08-27 00:00:00.000;USD;BRL;1,985
5366;2012-08-27 00:00:00.000;USD;CAD;1,5193
5367;2012-08-27 00:00:00.000;USD;CNY;8,2774
5368;2012-08-27 00:00:00.000;USD;EUR;1,0808
5369;2012-08-27 00:00:00.000;USD;GBP;0,6932
5370;2012-08-27 00:00:00.000;USD;JPY;117,61
5371;2012-08-27 00:00:00.000;USD;MXN;9,749
5372;2012-08-27 00:00:00.000;USD;SAR;3,7545
5373;2012-08-27 00:00:00.000;USD;VEB;702,5199
5374;2012-08-28 00:00:00.000;USD;ARS;0,999
5375;2012-08-28 00:00:00.000;USD;AUD;1,8636
5376;2012-08-28 00:00:00.000;USD;BRL;1,982
5377;2012-08-28 00:00:00.000;USD;CAD;1,5099
5378;2012-08-28 00:00:00.000;USD;CNY;8,2763
5379;2012-08-28 00:00:00.000;USD;EUR;1,0805
5380;2012-08-28 00:00:00.000;USD;GBP;0,6918
5381;2012-08-28 00:00:00.000;USD;JPY;117,5939
5382;2012-08-28 00:00:00.000;USD;MXN;9,7439
5383;2012-08-28 00:00:00.000;USD;SAR;3,7437
5384;2012-08-28 00:00:00.000;USD;VEB;702,44
5385;2012-08-29 00:00:00.000;USD;ARS;1,0004
5386;2012-08-29 00:00:00.000;USD;AUD;1,8564
5387;2012-08-29 00:00:00.000;USD;BRL;1,99
5388;2012-08-29 00:00:00.000;USD;CAD;1,5302
5389;2012-08-29 00:00:00.000;USD;CNY;8,2782
5390;2012-08-29 00:00:00.000;USD;EUR;1,0741
5391;2012-08-29 00:00:00.000;USD;GBP;0,6886
5392;2012-08-29 00:00:00.000;USD;JPY;117,515
5393;2012-08-29 00:00:00.000;USD;MXN;9,72
5394;2012-08-29 00:00:00.000;USD;SAR;3,7545
5395;2012-08-29 00:00:00.000;USD;VEB;702,74
5396;2012-08-30 00:00:00.000;USD;ARS;0,999
5397;2012-08-30 00:00:00.000;USD;AUD;1,8741
5398;2012-08-30 00:00:00.000;USD;BRL;1,982
5399;2012-08-30 00:00:00.000;USD;CAD;1,5203
5400;2012-08-30 00:00:00.000;USD;CNY;8,2764
5401;2012-08-30 00:00:00.000;USD;EUR;1,0859
5402;2012-08-30 00:00:00.000;USD;GBP;0,6874
5403;2012-08-30 00:00:00.000;USD;JPY;116,6089
5404;2012-08-30 00:00:00.000;USD;MXN;9,7119
5405;2012-08-30 00:00:00.000;USD;SAR;3,7475
5406;2012-08-30 00:00:00.000;USD;VEB;702,70
5407;2012-08-31 00:00:00.000;USD;ARS;1,0003
5408;2012-08-31 00:00:00.000;USD;AUD;1,8902
5409;2012-08-31 00:00:00.000;USD;BRL;1,995
5410;2012-08-31 00:00:00.000;USD;CAD;1,5307
5411;2012-08-31 00:00:00.000;USD;CNY;8,278
5412;2012-08-31 00:00:00.000;USD;EUR;1,0904
5413;2012-08-31 00:00:00.000;USD;GBP;0,6872
5414;2012-08-31 00:00:00.000;USD;JPY;116,577
5415;2012-08-31 00:00:00.000;USD;MXN;9,72
5416;2012-08-31 00:00:00.000;USD;SAR;3,7515
5417;2012-08-31 00:00:00.000;USD;VEB;703,7599
5418;2012-09-01 00:00:00.000;USD;ARS;0,9993
5419;2012-09-01 00:00:00.000;USD;AUD;1,9086
5420;2012-09-01 00:00:00.000;USD;BRL;1,981
5421;2012-09-01 00:00:00.000;USD;CAD;1,52
5422;2012-09-01 00:00:00.000;USD;CNY;8,2777
5423;2012-09-01 00:00:00.000;USD;EUR;1,1057
5424;2012-09-01 00:00:00.000;USD;GBP;0,6891
5425;2012-09-01 00:00:00.000;USD;JPY;115,425
5426;2012-09-01 00:00:00.000;USD;MXN;9,6809
5427;2012-09-01 00:00:00.000;USD;SAR;3,7418
5428;2012-09-01 00:00:00.000;USD;VEB;703,6499
5429;2012-09-02 00:00:00.000;USD;ARS;1,0002
5430;2012-09-02 00:00:00.000;USD;AUD;1,8922
5431;2012-09-02 00:00:00.000;USD;BRL;2,0099
5432;2012-09-02 00:00:00.000;USD;CAD;1,543
5433;2012-09-02 00:00:00.000;USD;CNY;8,2783
5434;2012-09-02 00:00:00.000;USD;EUR;1,0941
5435;2012-09-02 00:00:00.000;USD;GBP;0,6918
5436;2012-09-02 00:00:00.000;USD;JPY;115,894
5437;2012-09-02 00:00:00.000;USD;MXN;9,714
5438;2012-09-02 00:00:00.000;USD;SAR;3,7589
5439;2012-09-02 00:00:00.000;USD;VEB;704,5199
5440;2012-09-03 00:00:00.000;USD;ARS;0,9985
5441;2012-09-03 00:00:00.000;USD;AUD;1,8915
5442;2012-09-03 00:00:00.000;USD;BRL;1,996
5443;2012-09-03 00:00:00.000;USD;CAD;1,5334
5444;2012-09-03 00:00:00.000;USD;CNY;8,2769
5445;2012-09-03 00:00:00.000;USD;EUR;1,0932
5446;2012-09-03 00:00:00.000;USD;GBP;0,6899
5447;2012-09-03 00:00:00.000;USD;JPY;115,797
5448;2012-09-03 00:00:00.000;USD;MXN;9,702
5449;2012-09-03 00:00:00.000;USD;SAR;3,7502
5450;2012-09-03 00:00:00.000;USD;VEB;704,49
5451;2012-09-04 00:00:00.000;USD;ARS;0,9997
5452;2012-09-04 00:00:00.000;USD;AUD;1,8953
5453;2012-09-04 00:00:00.000;USD;BRL;2,0099
5454;2012-09-04 00:00:00.000;USD;CAD;1,5441
5455;2012-09-04 00:00:00.000;USD;CNY;8,2786
5456;2012-09-04 00:00:00.000;USD;EUR;1,0943
5457;2012-09-04 00:00:00.000;USD;GBP;0,6917
5458;2012-09-04 00:00:00.000;USD;JPY;115,893
5459;2012-09-04 00:00:00.000;USD;MXN;9,7059
5460;2012-09-04 00:00:00.000;USD;SAR;3,7543
5461;2012-09-04 00:00:00.000;USD;VEB;704,58
5462;2012-09-05 00:00:00.000;USD;ARS;0,9992
5463;2012-09-05 00:00:00.000;USD;AUD;1,8855
5464;2012-09-05 00:00:00.000;USD;BRL;1,995
5465;2012-09-05 00:00:00.000;USD;CAD;1,5253
5466;2012-09-05 00:00:00.000;USD;CNY;8,2768
5467;2012-09-05 00:00:00.000;USD;EUR;1,0843
5468;2012-09-05 00:00:00.000;USD;GBP;0,6909
5469;2012-09-05 00:00:00.000;USD;JPY;116,036
5470;2012-09-05 00:00:00.000;USD;MXN;9,6959
5471;2012-09-05 00:00:00.000;USD;SAR;3,7414
5472;2012-09-05 00:00:00.000;USD;VEB;703,6599
5473;2012-09-06 00:00:00.000;USD;ARS;1,0004
5474;2012-09-06 00:00:00.000;USD;AUD;1,908
5475;2012-09-06 00:00:00.000;USD;BRL;2,0139
5476;2012-09-06 00:00:00.000;USD;CAD;1,5405
5477;2012-09-06 00:00:00.000;USD;CNY;8,2782
5478;2012-09-06 00:00:00.000;USD;EUR;1,0971
5479;2012-09-06 00:00:00.000;USD;GBP;0,6916
5480;2012-09-06 00:00:00.000;USD;JPY;115,902
5481;2012-09-06 00:00:00.000;USD;MXN;9,702
5482;2012-09-06 00:00:00.000;USD;SAR;3,7603
5483;2012-09-06 00:00:00.000;USD;VEB;704,8099
5484;2012-09-07 00:00:00.000;USD;ARS;0,9992
5485;2012-09-07 00:00:00.000;USD;AUD;1,908
5486;2012-09-07 00:00:00.000;USD;BRL;2,036
5487;2012-09-07 00:00:00.000;USD;CAD;1,5336
5488;2012-09-07 00:00:00.000;USD;CNY;8,2773
5489;2012-09-07 00:00:00.000;USD;EUR;1,1001
5490;2012-09-07 00:00:00.000;USD;GBP;0,6923
5491;2012-09-07 00:00:00.000;USD;JPY;116,54
5492;2012-09-07 00:00:00.000;USD;MXN;9,7379
5493;2012-09-07 00:00:00.000;USD;SAR;3,7501
5494;2012-09-07 00:00:00.000;USD;VEB;704,72
5495;2012-09-08 00:00:00.000;USD;ARS;1,0001
5496;2012-09-08 00:00:00.000;USD;AUD;1,9073
5497;2012-09-08 00:00:00.000;USD;BRL;2,0449
5498;2012-09-08 00:00:00.000;USD;CAD;1,5417
5499;2012-09-08 00:00:00.000;USD;CNY;8,2782
5500;2012-09-08 00:00:00.000;USD;EUR;1,1053
5501;2012-09-08 00:00:00.000;USD;GBP;0,6921
5502;2012-09-08 00:00:00.000;USD;JPY;117,012
5503;2012-09-08 00:00:00.000;USD;MXN;9,7249
5504;2012-09-08 00:00:00.000;USD;SAR;3,7557
5505;2012-09-08 00:00:00.000;USD;VEB;704,6399
5506;2012-09-09 00:00:00.000;USD;ARS;0,9993
5507;2012-09-09 00:00:00.000;USD;AUD;1,9009
5508;2012-09-09 00:00:00.000;USD;BRL;2,0369
5509;2012-09-09 00:00:00.000;USD;CAD;1,5361
5510;2012-09-09 00:00:00.000;USD;CNY;8,278
5511;2012-09-09 00:00:00.000;USD;EUR;1,0871
5512;2012-09-09 00:00:00.000;USD;GBP;0,6873
5513;2012-09-09 00:00:00.000;USD;JPY;115,929
5514;2012-09-09 00:00:00.000;USD;MXN;9,6769
5515;2012-09-09 00:00:00.000;USD;SAR;3,7414
5516;2012-09-09 00:00:00.000;USD;VEB;704,22
5517;2012-09-10 00:00:00.000;USD;ARS;1,0004
5518;2012-09-10 00:00:00.000;USD;AUD;1,9078
5519;2012-09-10 00:00:00.000;USD;BRL;2,039
5520;2012-09-10 00:00:00.000;USD;CAD;1,5407
5521;2012-09-10 00:00:00.000;USD;CNY;8,279
5522;2012-09-10 00:00:00.000;USD;EUR;1,0882
5523;2012-09-10 00:00:00.000;USD;GBP;0,6885
5524;2012-09-10 00:00:00.000;USD;JPY;115,878
5525;2012-09-10 00:00:00.000;USD;MXN;9,6969
5526;2012-09-10 00:00:00.000;USD;SAR;3,7603
5527;2012-09-10 00:00:00.000;USD;VEB;704,2999
5528;2012-09-11 00:00:00.000;USD;ARS;0,9995
5529;2012-09-11 00:00:00.000;USD;AUD;1,9116
5530;2012-09-11 00:00:00.000;USD;BRL;2,028
5531;2012-09-11 00:00:00.000;USD;CAD;1,5306
5532;2012-09-11 00:00:00.000;USD;CNY;8,2774
5533;2012-09-11 00:00:00.000;USD;EUR;1,0876
5534;2012-09-11 00:00:00.000;USD;GBP;0,6868
5535;2012-09-11 00:00:00.000;USD;JPY;115,827
5536;2012-09-11 00:00:00.000;USD;MXN;9,689
5537;2012-09-11 00:00:00.000;USD;SAR;3,7473
5538;2012-09-11 00:00:00.000;USD;VEB;704,24
5539;2012-09-12 00:00:00.000;USD;ARS;1,00
5540;2012-09-12 00:00:00.000;USD;AUD;1,9119
5541;2012-09-12 00:00:00.000;USD;BRL;2,0449
5542;2012-09-12 00:00:00.000;USD;CAD;1,5351
5543;2012-09-12 00:00:00.000;USD;CNY;8,2791
5544;2012-09-12 00:00:00.000;USD;EUR;1,0972
5545;2012-09-12 00:00:00.000;USD;GBP;0,6927
5546;2012-09-12 00:00:00.000;USD;JPY;116,529
5547;2012-09-12 00:00:00.000;USD;MXN;9,6809
5548;2012-09-12 00:00:00.000;USD;SAR;3,7584
5549;2012-09-12 00:00:00.000;USD;VEB;704,23
5550;2012-09-13 00:00:00.000;USD;ARS;0,9998
5551;2012-09-13 00:00:00.000;USD;AUD;1,9027
5552;2012-09-13 00:00:00.000;USD;BRL;2,0299
5553;2012-09-13 00:00:00.000;USD;CAD;1,5249
5554;2012-09-13 00:00:00.000;USD;CNY;8,2782
5555;2012-09-13 00:00:00.000;USD;EUR;1,0893
5556;2012-09-13 00:00:00.000;USD;GBP;0,6925
5557;2012-09-13 00:00:00.000;USD;JPY;116,142
5558;2012-09-13 00:00:00.000;USD;MXN;9,682
5559;2012-09-13 00:00:00.000;USD;SAR;3,7488
5560;2012-09-13 00:00:00.000;USD;VEB;704,87
5561;2012-09-14 00:00:00.000;USD;ARS;1,0003
5562;2012-09-14 00:00:00.000;USD;AUD;1,9005
5563;2012-09-14 00:00:00.000;USD;BRL;2,048
5564;2012-09-14 00:00:00.000;USD;CAD;1,5391
5565;2012-09-14 00:00:00.000;USD;CNY;8,2797
5566;2012-09-14 00:00:00.000;USD;EUR;1,0834
5567;2012-09-14 00:00:00.000;USD;GBP;0,6925
5568;2012-09-14 00:00:00.000;USD;JPY;117,397
5569;2012-09-14 00:00:00.000;USD;MXN;9,6969
5570;2012-09-14 00:00:00.000;USD;SAR;3,7593
5571;2012-09-14 00:00:00.000;USD;VEB;704,75
5572;2012-09-15 00:00:00.000;USD;ARS;0,9997
5573;2012-09-15 00:00:00.000;USD;AUD;1,8936
5574;2012-09-15 00:00:00.000;USD;BRL;2,0329
5575;2012-09-15 00:00:00.000;USD;CAD;1,5436
5576;2012-09-15 00:00:00.000;USD;CNY;8,2784
5577;2012-09-15 00:00:00.000;USD;EUR;1,0751
5578;2012-09-15 00:00:00.000;USD;GBP;0,6868
5579;2012-09-15 00:00:00.000;USD;JPY;117,45
5580;2012-09-15 00:00:00.000;USD;MXN;9,672
5581;2012-09-15 00:00:00.000;USD;SAR;3,7496
5582;2012-09-15 00:00:00.000;USD;VEB;705,1499
5583;2012-09-16 00:00:00.000;USD;ARS;0,9998
5584;2012-09-16 00:00:00.000;USD;AUD;1,8883
5585;2012-09-16 00:00:00.000;USD;BRL;2,035
5586;2012-09-16 00:00:00.000;USD;CAD;1,5538
5587;2012-09-16 00:00:00.000;USD;CNY;8,2792
5588;2012-09-16 00:00:00.000;USD;EUR;1,0707
5589;2012-09-16 00:00:00.000;USD;GBP;0,6797
5590;2012-09-16 00:00:00.000;USD;JPY;119,152
5591;2012-09-16 00:00:00.000;USD;MXN;9,66
5592;2012-09-16 00:00:00.000;USD;SAR;3,7587
5593;2012-09-16 00:00:00.000;USD;VEB;704,75
5594;2012-09-17 00:00:00.000;USD;ARS;0,999
5595;2012-09-17 00:00:00.000;USD;AUD;1,8871
5596;2012-09-17 00:00:00.000;USD;BRL;2,023
5597;2012-09-17 00:00:00.000;USD;CAD;1,5435
5598;2012-09-17 00:00:00.000;USD;CNY;8,2786
5599;2012-09-17 00:00:00.000;USD;EUR;1,0685
5600;2012-09-17 00:00:00.000;USD;GBP;0,6803
5601;2012-09-17 00:00:00.000;USD;JPY;119,179
5602;2012-09-17 00:00:00.000;USD;MXN;9,656
5603;2012-09-17 00:00:00.000;USD;SAR;3,7416
5604;2012-09-17 00:00:00.000;USD;VEB;706,4199
5605;2012-09-18 00:00:00.000;USD;ARS;0,9997
5606;2012-09-18 00:00:00.000;USD;AUD;1,8902
5607;2012-09-18 00:00:00.000;USD;BRL;2,036
5608;2012-09-18 00:00:00.000;USD;CAD;1,5482
5609;2012-09-18 00:00:00.000;USD;CNY;8,2789
5610;2012-09-18 00:00:00.000;USD;EUR;1,0697
5611;2012-09-18 00:00:00.000;USD;GBP;0,6805
5612;2012-09-18 00:00:00.000;USD;JPY;119,291
5613;2012-09-18 00:00:00.000;USD;MXN;9,698
5614;2012-09-18 00:00:00.000;USD;SAR;3,7509
5615;2012-09-18 00:00:00.000;USD;VEB;709,08
5616;2012-09-19 00:00:00.000;USD;ARS;0,9992
5617;2012-09-19 00:00:00.000;USD;AUD;1,9192
5618;2012-09-19 00:00:00.000;USD;BRL;2,0179
5619;2012-09-19 00:00:00.000;USD;CAD;1,5469
5620;2012-09-19 00:00:00.000;USD;CNY;8,2777
5621;2012-09-19 00:00:00.000;USD;EUR;1,0754
5622;2012-09-19 00:00:00.000;USD;GBP;0,6812
5623;2012-09-19 00:00:00.000;USD;JPY;119,0999
5624;2012-09-19 00:00:00.000;USD;MXN;9,631
5625;2012-09-19 00:00:00.000;USD;SAR;3,7469
5626;2012-09-19 00:00:00.000;USD;VEB;704,97
5627;2012-09-20 00:00:00.000;USD;ARS;1,0006
5628;2012-09-20 00:00:00.000;USD;AUD;1,929
5629;2012-09-20 00:00:00.000;USD;BRL;2,0419
5630;2012-09-20 00:00:00.000;USD;CAD;1,5429
5631;2012-09-20 00:00:00.000;USD;CNY;8,2787
5632;2012-09-20 00:00:00.000;USD;EUR;1,0711
5633;2012-09-20 00:00:00.000;USD;GBP;0,6822
5634;2012-09-20 00:00:00.000;USD;JPY;119,016
5635;2012-09-20 00:00:00.000;USD;MXN;9,6769
5636;2012-09-20 00:00:00.000;USD;SAR;3,7536
5637;2012-09-20 00:00:00.000;USD;VEB;705,37
5638;2012-09-21 00:00:00.000;USD;ARS;0,9992
5639;2012-09-21 00:00:00.000;USD;AUD;1,9641
5640;2012-09-21 00:00:00.000;USD;BRL;2,039
5641;2012-09-21 00:00:00.000;USD;CAD;1,5463
5642;2012-09-21 00:00:00.000;USD;CNY;8,2774
5643;2012-09-21 00:00:00.000;USD;EUR;1,0752
5644;2012-09-21 00:00:00.000;USD;GBP;0,6842
5645;2012-09-21 00:00:00.000;USD;JPY;120,029
5646;2012-09-21 00:00:00.000;USD;MXN;9,6329
5647;2012-09-21 00:00:00.000;USD;SAR;3,7486
5648;2012-09-21 00:00:00.000;USD;VEB;705,6399
5649;2012-09-22 00:00:00.000;USD;ARS;1,0003
5650;2012-09-22 00:00:00.000;USD;AUD;1,9567
5651;2012-09-22 00:00:00.000;USD;BRL;2,0579
5652;2012-09-22 00:00:00.000;USD;CAD;1,5556
5653;2012-09-22 00:00:00.000;USD;CNY;8,2782
5654;2012-09-22 00:00:00.000;USD;EUR;1,0744
5655;2012-09-22 00:00:00.000;USD;GBP;0,6817
5656;2012-09-22 00:00:00.000;USD;JPY;119,754
5657;2012-09-22 00:00:00.000;USD;MXN;9,653
5658;2012-09-22 00:00:00.000;USD;SAR;3,7587
5659;2012-09-22 00:00:00.000;USD;VEB;705,7999
5660;2012-09-23 00:00:00.000;USD;ARS;0,9988
5661;2012-09-23 00:00:00.000;USD;AUD;1,9676
5662;2012-09-23 00:00:00.000;USD;BRL;2,04
5663;2012-09-23 00:00:00.000;USD;CAD;1,541
5664;2012-09-23 00:00:00.000;USD;CNY;8,2775
5665;2012-09-23 00:00:00.000;USD;EUR;1,0721
5666;2012-09-23 00:00:00.000;USD;GBP;0,6804
5667;2012-09-23 00:00:00.000;USD;JPY;119,565
5668;2012-09-23 00:00:00.000;USD;MXN;9,6519
5669;2012-09-23 00:00:00.000;USD;SAR;3,7442
5670;2012-09-23 00:00:00.000;USD;VEB;705,4099
5671;2012-09-24 00:00:00.000;USD;ARS;1,0003
5672;2012-09-24 00:00:00.000;USD;AUD;1,9549
5673;2012-09-24 00:00:00.000;USD;BRL;2,0459
5674;2012-09-24 00:00:00.000;USD;CAD;1,5572
5675;2012-09-24 00:00:00.000;USD;CNY;8,2786
5676;2012-09-24 00:00:00.000;USD;EUR;1,071
5677;2012-09-24 00:00:00.000;USD;GBP;0,6815
5678;2012-09-24 00:00:00.000;USD;JPY;119,636
5679;2012-09-24 00:00:00.000;USD;MXN;9,6609
5680;2012-09-24 00:00:00.000;USD;SAR;3,7526
5681;2012-09-24 00:00:00.000;USD;VEB;705,60
5682;2012-09-25 00:00:00.000;USD;ARS;0,9993
5683;2012-09-25 00:00:00.000;USD;AUD;1,9598
5684;2012-09-25 00:00:00.000;USD;BRL;2,04
5685;2012-09-25 00:00:00.000;USD;CAD;1,5468
5686;2012-09-25 00:00:00.000;USD;CNY;8,2782
5687;2012-09-25 00:00:00.000;USD;EUR;1,073
5688;2012-09-25 00:00:00.000;USD;GBP;0,681
5689;2012-09-25 00:00:00.000;USD;JPY;119,244
5690;2012-09-25 00:00:00.000;USD;MXN;9,653
5691;2012-09-25 00:00:00.000;USD;SAR;3,7503
5692;2012-09-25 00:00:00.000;USD;VEB;705,4099
5693;2012-09-26 00:00:00.000;USD;ARS;1,0004
5694;2012-09-26 00:00:00.000;USD;AUD;1,9635
5695;2012-09-26 00:00:00.000;USD;BRL;2,069
5696;2012-09-26 00:00:00.000;USD;CAD;1,5606
5697;2012-09-26 00:00:00.000;USD;CNY;8,2802
5698;2012-09-26 00:00:00.000;USD;EUR;1,0755
5699;2012-09-26 00:00:00.000;USD;GBP;0,6835
5700;2012-09-26 00:00:00.000;USD;JPY;120,529
5701;2012-09-26 00:00:00.000;USD;MXN;9,676
5702;2012-09-26 00:00:00.000;USD;SAR;3,7593
5703;2012-09-26 00:00:00.000;USD;VEB;704,74
5704;2012-09-27 00:00:00.000;USD;ARS;0,9998
5705;2012-09-27 00:00:00.000;USD;AUD;1,9817
5706;2012-09-27 00:00:00.000;USD;BRL;2,0569
5707;2012-09-27 00:00:00.000;USD;CAD;1,5367
5708;2012-09-27 00:00:00.000;USD;CNY;8,2781
5709;2012-09-27 00:00:00.000;USD;EUR;1,093
5710;2012-09-27 00:00:00.000;USD;GBP;0,6892
